SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532865,MEGHMANI    ,A ,Q,116.90,121.45,115.00,116.80,116.80,114.30,1854,222681,26228332.00,
532866,QUINTEGRA SO,T ,Q,0.82,0.82,0.76,0.81,0.81,0.79,16,37330,28729.00,
532867,V2RETAIL    ,B ,Q,123.20,127.00,121.90,121.95,122.00,124.95,42,2131,261174.00,
532868,DLF LIMITED ,A ,Q,282.00,284.35,274.55,279.10,279.10,279.10,3076,327588,91683856.00,
532869,TARMAT      ,B ,Q,43.60,43.60,42.10,43.25,43.25,43.95,70,3924,168855.00,
532870,ANKIT METAL ,B ,Q,1.03,1.03,0.98,0.98,0.98,1.03,21,13420,13351.00,
532872,SUNPHA ADV  ,A ,Q,149.50,152.05,144.00,144.90,144.90,148.30,868,38759,5685581.00,
532873,HOUSING DEV ,Z ,Q,5.03,5.05,4.85,4.91,4.91,5.03,301,288354,1421699.00,
532874,SURYACHAKRA ,Z ,Q,0.38,0.42,0.38,0.38,0.38,0.40,45,189549,75040.00,
532875,ALLIED DIGIT,B ,Q,47.45,47.45,44.00,44.85,44.20,45.80,319,25535,1143885.00,
532878,ALPA LAB    ,B ,Q,36.80,37.45,35.60,36.80,36.80,36.50,51,1682,61590.00,
532879,SIR SHADI LA,X ,Q,35.30,35.30,33.95,34.00,33.95,34.10,8,610,20901.00,
532880,OMAXE LTD   ,A ,Q,69.90,70.45,67.70,68.40,68.15,68.75,103,3823,265289.00,
532884,REFEX       ,B ,Q,86.90,92.00,84.75,90.75,90.75,83.95,1257,83066,7490813.00,
532885,CENTRAL BK  ,A ,Q,16.50,16.55,16.00,16.25,16.25,16.30,9138,455909,7366234.00,
532887,NTL         ,B ,Q,0.86,0.86,0.86,0.86,0.86,0.90,2,600,516.00,
532888,ASIAN GRANIT,A ,Q,140.60,146.65,137.25,139.30,139.00,139.85,1712,105566,14928871.00,
532889,K.P.R. MILL ,A ,Q,1049.60,1101.10,1022.00,1073.20,1059.00,1025.80,496,1782,1877729.00,
532890,TAKE SOLUT  ,A ,Q,47.75,47.85,44.40,45.35,45.35,46.70,698,104509,4810403.00,
532891,PURAVANKARA ,B ,Q,69.75,73.50,69.50,71.05,71.05,71.05,174,10610,757882.00,
532892,MOTILALOFS  ,A ,Q,640.55,643.15,631.10,633.85,633.50,632.40,548,5659,3605688.00,
532893,VTM LTD     ,X ,Q,23.70,23.70,23.00,23.35,23.50,22.90,37,2861,66591.00,
532894,IWIND ENERGY,T ,Q,3.95,4.00,3.72,3.84,3.97,3.83,23,3724,14191.00,
532895,NAGREKA CAP ,B ,Q,5.91,5.91,5.91,5.91,5.91,5.63,1,45,265.00,
532896,MAGNUM VENT ,T ,Q,4.89,4.89,4.89,4.89,4.89,4.89,7,4505,22029.00,
532898,POWER GRID  ,A ,Q,216.20,223.60,215.85,221.65,221.05,214.60,3937,617201,136412707.00,
532899,KAVERI SEED ,A ,Q,489.35,495.00,485.00,487.80,487.80,489.35,1127,27174,13328002.00,
532900,PAISALO     ,A ,Q,765.35,811.00,765.35,788.40,785.00,795.80,182,1651,1312642.00,
532902,CONSOL CONST,T ,Q,0.50,0.50,0.50,0.50,0.50,0.52,1,500,250.00,
532904,SUPREME INFR,Z ,Q,14.25,14.40,14.25,14.25,14.25,14.50,12,28320,407460.00,
532906,MAANALU     ,B ,Q,143.15,149.50,143.15,146.55,149.50,140.95,125,2300,336557.00,
532907,ILFSENGG    ,Z ,Q,3.23,3.24,2.95,2.95,2.95,3.10,8,7358,22260.00,
532911,PARLEIND    ,X ,Q,8.99,9.21,8.71,9.17,9.17,8.78,947,260492,2343912.00,
532914,ARCOTECH LTD,Z ,Q,1.72,1.72,1.72,1.72,1.72,1.81,14,4731,8137.00,
532915,RELIGARE ENT,A ,Q,86.30,87.60,86.00,86.35,86.45,84.85,257,18286,1584991.00,
532916,BARAK VALL  ,T ,Q,18.55,18.55,17.95,17.95,17.95,17.90,6,2394,43711.00,
532918,RATHI BARS  ,X ,Q,16.90,16.90,16.05,16.15,16.15,16.10,69,28208,467106.00,
532921,ADANI PORTS ,A ,Q,702.00,718.25,697.40,709.80,709.80,702.75,5912,425118,301311935.00,
532922,EDELWEISS   ,A ,Q,70.95,70.95,66.80,66.80,66.80,70.30,1725,193869,13131679.00,
532923,RGL         ,B ,Q,315.00,315.00,286.05,287.00,287.00,296.20,18,424,121922.00,
532924,KOLTEPATIL  ,A ,Q,227.00,231.75,224.70,226.15,226.60,226.80,116,2548,583224.00,
532925,KAUSHAL INFR,B ,Q,1.70,1.72,1.60,1.61,1.61,1.64,15,2743,4577.00,
532926,JYOTHYLAB   ,A ,Q,138.00,140.10,136.65,137.00,136.85,137.60,258,13430,1852727.00,
532927,ECLERX      ,A ,Q,1059.00,1108.00,1054.45,1075.50,1075.50,1027.80,1944,12211,13195733.00,
532928,TRIL        ,B ,Q,16.85,16.95,15.90,16.30,16.30,16.50,131,43788,710979.00,
532929,BRIGADE     ,A ,Q,270.15,300.00,255.05,285.80,285.80,269.30,491,13326,3683832.00,
532930,BGR ENERGY  ,B ,Q,42.75,43.75,42.70,43.20,43.20,42.65,238,24726,1065630.00,
532931,BURNPUR     ,T ,Q,2.21,2.30,2.12,2.17,2.17,2.21,36,11298,24732.00,
532932,MANAKSIA LTD,B ,Q,49.70,51.50,49.65,50.10,50.00,49.45,45,3075,154429.00,
532933,PORWAL AUTO ,X ,Q,16.05,16.50,15.35,16.40,16.45,16.00,24,5380,86106.00,
532934,PPAP        ,B ,Q,196.00,198.95,187.50,192.35,192.35,197.00,1559,22058,4301440.00,
532935,ARIES AGRO  ,B ,Q,88.00,88.00,76.35,77.40,77.40,83.75,558,24752,2012399.00,
532937,KUANTUM     ,B ,Q,70.00,72.00,66.75,66.80,66.75,68.90,44,2092,148356.00,
532939,RPOWER      ,A ,Q,4.77,4.85,4.49,4.54,4.54,4.69,4918,5047870,23161751.00,
532940,J KUMAR INFR,A ,Q,207.85,207.85,196.15,197.55,197.55,205.35,283,46223,9232795.00,
532941,CORDS CABLE ,B ,Q,40.25,40.80,39.15,39.40,39.15,39.80,48,2439,97119.00,
532942,KNR CONST   ,A ,Q,207.40,209.90,204.00,206.95,206.95,206.20,1174,50575,10434792.00,
532944,ONMOBILE    ,B ,Q,97.15,99.05,91.45,92.15,93.20,96.25,1792,125480,11828110.00,
532945,SHRIRAM EPC ,B ,Q,4.06,4.11,3.95,4.01,4.00,3.96,40,26303,105765.00,
532946,BANG        ,B ,Q,29.40,29.40,26.60,27.50,28.00,28.70,53,40701,1119691.00,
532947,IRB INFRA   ,A ,Q,103.50,105.10,102.25,103.35,103.50,102.85,1660,133128,13802988.00,
532951,GSS INFOTECH,B ,Q,53.70,53.70,52.00,52.20,52.00,52.75,206,9059,476082.00,
532952,NAHAR CAP   ,B ,Q,104.55,109.35,99.00,104.70,104.20,104.05,174,10331,1101227.00,
532953,V GUARD IND ,A ,Q,238.00,249.50,230.35,246.30,246.30,230.45,4202,198146,48067255.00,
532955,RECLTD      ,A ,Q,132.50,133.10,127.90,128.45,128.45,131.35,2768,283726,36939334.00,
532957,GOKAK TEXTI ,XT,Q,26.30,26.30,26.30,26.30,26.30,26.80,1,10,263.00,
532959,GAMMON INFRA,B ,Q,0.73,0.75,0.70,0.71,0.71,0.74,2932,1113127,802060.00,
532960,DHANI       ,B ,Q,214.25,218.80,180.80,187.05,187.05,213.05,8501,537301,106271034.00,
532966,TITAGARH WAG,A ,Q,44.90,45.70,44.55,44.70,44.95,44.75,1574,222587,10086343.00,
532967,KIRI DYES   ,A ,Q,426.40,427.15,409.80,415.10,425.05,422.30,303,12253,5175018.00,
532972,SANKHYA INFO,XT,Q,3.35,3.40,3.19,3.19,3.19,3.35,22,10183,33343.00,
532974,ABML        ,B ,Q,42.00,42.20,41.10,41.30,41.30,41.50,117,9421,391998.00,
532975,AISHWARYA   ,Z ,Q,1.89,1.89,1.89,1.89,1.89,1.88,2,1756,3318.00,
532976,JAIBALA IND ,T ,Q,36.15,38.75,36.15,37.15,37.15,36.95,26,3877,149060.00,
532977,BAJAJ AUTO  ,A ,Q,3600.75,3675.00,3580.45,3667.65,3667.65,3600.75,4111,27881,101616889.00,
532978,BAJAJ FINSE ,A ,Q,9480.00,9647.25,9444.45,9496.95,9518.30,9466.65,2803,10967,104587707.00,
532980,GOKUL REFOIL,B ,Q,18.35,18.50,18.10,18.10,18.10,18.55,10,212644,3849061.00,
532983,RPG LIFESCI ,B ,Q,360.00,374.95,360.00,366.70,366.30,364.15,295,2747,1013216.00,
532985,KOTAK SENSEX,B ,Q,512.00,523.00,512.00,523.00,523.00,510.00,21,377,194176.00,
532986,NIRAJ CEMENT,B ,Q,44.75,44.75,40.50,42.05,42.00,42.05,83,2610,108050.00,
532987,RANE BRAKE  ,B ,Q,784.75,825.00,777.00,800.35,806.90,770.20,95,537,422789.00,
532988,RANE ENGVL  ,B ,Q,262.00,268.45,253.60,260.00,260.00,256.00,52,243,64042.00,
532989,BAFNA PHARMA,T ,Q,144.50,144.50,144.50,144.50,144.50,152.10,17,343,49563.00,
532993,SEZALGLASS  ,Z ,Q,3.98,3.99,3.79,3.80,3.79,3.98,17,3450,13496.00,
532994,ARCHIDPLY IN,T ,Q,30.70,30.75,29.40,29.40,29.40,30.90,43,4632,138400.00,
532998,LEHIL       ,B ,Q,40.10,42.35,38.15,41.00,41.00,39.10,38,1045,42909.00,
533001,SOMI CONVEY ,T ,Q,31.75,31.75,30.20,30.70,31.60,31.75,24,2253,69271.00,
533007,LGB FORGE   ,T ,Q,3.65,3.74,3.45,3.74,3.74,3.57,11,11571,41771.00,
533008,OCL IRON&ST ,Z ,Q,2.17,2.17,2.07,2.07,2.07,2.17,18,50404,104356.00,
533012,LANDMRK PRO ,T ,Q,1.95,1.95,1.87,1.95,1.95,1.96,7,1081,2041.00,
533014,SICAGEN IND ,B ,Q,14.75,15.15,14.60,14.60,14.60,14.55,33,3214,47797.00,
533018,SIMPLEX MIL ,X ,Q,13.90,13.90,13.90,13.90,13.90,13.90,2,110,1529.00,
533022,20 MICRONS  ,B ,Q,35.20,35.70,34.60,35.05,35.50,34.50,118,6075,213833.00,
533023,WABCO       ,A ,Q,5915.00,6879.90,5870.90,6563.70,6563.70,6373.35,5986,30342,192749193.00,
533029,ALKALI      ,B ,Q,48.85,55.55,48.05,51.50,51.50,47.75,217,4635,244522.00,
533033,ISGEC       ,A ,Q,494.00,501.25,484.00,486.75,486.75,496.05,409,15715,7704083.00,
533047,INDIAN MET  ,B ,Q,455.00,457.00,449.50,456.25,454.90,449.80,177,1549,702901.00,
533056,VEDAVAAG    ,X ,Q,31.80,31.80,27.35,27.75,27.70,28.00,49,4941,139113.00,
533078,MANJEERA    ,X ,Q,28.10,28.10,28.10,28.10,28.10,26.80,3,100,2810.00,
533080,MOLDTKPACK  ,A ,Q,397.90,403.00,385.00,393.85,392.00,391.05,501,6447,2550523.00,
533088,MAH HOLIDAY ,A ,Q,210.00,215.50,204.00,207.15,209.30,211.80,386,7883,1630955.00,
533090,EXCEL       ,B ,Q,2.46,2.46,2.29,2.34,2.40,2.41,61,19211,44794.00,
533093,RAJ OIL     ,T ,Q,97.00,98.65,91.45,91.65,91.65,96.25,84,6107,575299.00,
533095,BENGLA& ASM ,B ,Q,1340.00,1374.90,1340.00,1345.10,1358.00,1353.20,92,930,1253645.00,
533096,ADANI POWER ,A ,Q,95.00,96.00,89.50,89.50,89.50,94.20,8514,1443103,130549624.00,
533098,NHPC        ,A ,Q,23.75,26.00,23.30,25.15,25.15,23.25,1778,1150214,28390524.00,
533101,SURYAMBA SP ,X ,Q,70.00,72.85,68.30,68.85,72.75,70.05,22,923,63633.00,
533103,JINDALCOTEX ,T ,Q,2.34,2.34,2.34,2.34,2.34,2.23,9,8829,20659.00,
533104,GLOBUS SPR  ,B ,Q,322.00,327.00,311.90,318.30,318.90,318.70,560,11073,3533563.00,
533106,OIL INDIA   ,A ,Q,120.00,128.95,118.75,124.00,124.00,118.45,2561,195815,24066272.00,
533107,RNAVAL      ,Z ,Q,2.90,2.90,2.75,2.81,2.81,2.82,483,608632,1697443.00,
533108,BHILWRA TEC ,X ,Q,7.02,7.03,6.76,6.90,6.90,6.70,39,7744,53833.00,
533121,EXPLEOSOL   ,B ,Q,530.00,535.65,526.10,527.00,527.00,522.65,59,667,353515.00,
533122,RTNPOWER    ,B ,Q,2.63,2.69,2.61,2.63,2.63,2.63,148033,3202549,8506814.00,
533137,DEN NETWORK ,A ,Q,49.10,50.10,48.75,49.30,49.30,51.45,1917,982823,48552457.00,
533138,ASTEC LIFE  ,A ,Q,1036.25,1043.60,1003.50,1009.00,1009.00,1025.65,277,906,926746.00,
533144,COX KINGS   ,Z ,Q,1.15,1.20,1.11,1.14,1.13,1.15,87,183272,209588.00,
533146,DLINK IND   ,B ,Q,101.15,101.15,99.00,99.85,100.10,99.20,194,7988,796473.00,
533148,JSW ENERGY  ,A ,Q,89.00,90.40,86.60,87.05,87.05,87.35,1991,290966,25795466.00,
533150,GODREJ PROP ,A ,Q,1394.90,1394.90,1343.80,1351.60,1356.00,1367.55,2662,48110,65136254.00,
533151,D B CORP    ,A ,Q,92.25,94.00,90.10,92.40,91.30,90.40,627,32377,2975352.00,
533152,MBL INFRA   ,B ,Q,21.70,21.80,20.10,20.15,20.10,20.90,58,13731,284412.00,
533155,JUBL FOOD   ,A ,Q,2885.00,2981.20,2885.00,2957.00,2957.00,2879.15,1670,18883,55441595.00,
533156,VASCON ENG  ,B ,Q,20.00,20.00,18.50,18.65,18.65,18.65,364,106048,2017388.00,
533157,SYNCOM HEAL ,Z ,Q,2.22,2.44,2.22,2.35,2.35,2.33,94,35308,80991.00,
533158,THANGAMAYIL ,B ,Q,579.40,605.95,579.40,599.55,601.00,598.00,159,790,471214.00,
533160,D B REALTY  ,T ,Q,26.20,26.90,25.30,25.35,25.80,25.80,257,49622,1287759.00,
533161,EMMBI       ,B ,Q,85.55,85.55,76.80,78.50,78.50,82.00,116,3179,253624.00,
533162,HATHWAY CAB ,A ,Q,25.45,25.45,25.00,25.15,25.15,25.70,1376,343581,8673627.00,
533163,ARSS INFRA  ,B ,Q,21.00,21.00,18.85,19.25,19.80,20.50,77,4386,87403.00,
533164,TEXMO PIPES ,B ,Q,24.50,25.50,24.50,25.10,25.05,24.40,101,12155,306374.00,
533166,SUNDARAMMUL ,B ,Q,1.30,1.30,1.24,1.25,1.25,1.28,101,160087,201369.00,
533167,CORO ENGG   ,X ,Q,27.45,27.75,25.75,27.00,27.00,26.50,22,2255,61151.00,
533168,ROSSELL IND ,B ,Q,107.00,111.00,106.10,106.45,106.10,107.10,66,4435,480371.00,
533169,MAN INFRA   ,B ,Q,39.35,41.70,38.60,40.75,40.75,38.75,489,123176,4881230.00,
533170,TAMBOLI CAP ,X ,Q,50.00,51.95,49.15,49.15,49.15,51.00,12,425,20910.00,
533172,IVZINGOLD   ,E ,Q,4039.03,4096.00,4008.00,4020.00,4020.00,4026.45,13,22,88500.00,
533176,DQ ENT      ,Z ,Q,1.14,1.14,1.09,1.09,1.09,1.14,10,4260,4718.00,
533177,IL&FS TRANS ,Z ,Q,2.20,2.20,2.12,2.12,2.12,2.23,33,46622,98878.00,
533179,PERSISTENT  ,A ,Q,1828.95,1940.00,1814.80,1919.45,1919.45,1824.90,1537,13901,26047085.00,
533181,INTRASOFT   ,B ,Q,66.00,70.35,65.25,70.35,70.35,67.00,57,2357,162358.00,
533189,GOENKA DIAM ,Z ,Q,1.98,1.98,1.81,1.82,1.84,1.90,56,78195,144309.00,
533192,KCP SUGAR IN,B ,Q,15.00,15.00,14.70,14.70,14.70,14.90,28,14074,209782.00,
533193,KIRLOSKAR EL,B ,Q,12.99,13.29,12.50,12.61,12.65,12.56,122,25029,318800.00,
533202,NEH         ,X ,Q,1.58,1.65,1.51,1.64,1.65,1.58,52,70517,113791.00,
533203,TARAPUR TRA ,T ,Q,3.87,3.87,3.53,3.53,3.53,3.71,22,11093,39862.00,
533204,GBGLOBAL    ,B ,Q,6.89,7.56,6.89,7.56,7.56,7.20,6,1260,9518.00,
533206,SJVN        ,A ,Q,25.20,27.40,25.20,26.65,26.65,25.15,593,179326,4718891.00,
533207,JPINFRATEC  ,B ,Q,1.70,1.70,1.61,1.63,1.63,1.69,842,520957,844806.00,
533208,EMAMI PAPER ,B ,Q,129.00,134.30,124.60,126.75,127.20,127.45,241,12370,1582872.00,
533210,KRITI NUTRI ,X ,Q,39.00,40.00,37.50,38.05,38.05,37.65,461,40547,1561648.00,
533212,GKB OPHTHA  ,X ,Q,87.75,87.75,79.00,82.00,82.00,83.15,52,1933,164786.00,
533217,HMVL        ,B ,Q,60.00,62.85,59.70,61.15,59.70,59.45,146,4622,282521.00,
533218,EMAMIREAL   ,B ,Q,43.95,44.50,41.45,41.70,41.70,43.20,186,13194,560778.00,
533221,ASIAN HTL W ,B ,Q,207.50,239.00,196.55,228.80,232.35,204.65,168,1451,326858.00,
533227,ASIAN HTL E ,B ,Q,159.50,167.00,158.50,167.00,167.00,156.75,8,19,3078.00,
533229,BAJAJCON    ,A ,Q,266.95,267.00,259.00,262.55,262.55,264.15,419,124873,32642709.00,
533230,HDFCMFGETF  ,E ,Q,39.58,39.99,38.70,39.67,39.64,39.88,2600,223105,8805913.00,
533239,PRAKASHSTL  ,B ,Q,0.80,0.80,0.76,0.76,0.76,0.77,18,39040,30056.00,
533244,ICICIGOLD   ,E ,Q,39.05,39.86,39.05,39.69,39.84,39.86,164,10186,403406.00,
533248,GPPL        ,A ,Q,96.00,99.30,96.00,98.10,98.10,96.25,440,27406,2673686.00,
533252,WELSPUN INV ,B ,Q,422.90,435.00,415.00,421.10,435.00,413.70,64,9452,3925365.00,
533257,INDOSOLAR   ,Z ,Q,2.10,2.10,1.95,2.04,2.04,2.05,90,89579,178594.00,
533259,SASTASUNDR  ,B ,Q,120.10,120.95,97.00,114.50,114.95,117.85,242,6667,752252.00,
533260,CAREERP     ,B ,Q,132.95,136.80,132.30,134.65,134.65,134.00,96,2591,346847.00,
533261,EROS MEDIA  ,B ,Q,25.30,26.10,24.50,25.00,25.00,25.75,148,40601,1021756.00,
533262,RAMKY INFRA ,B ,Q,76.30,78.50,72.80,74.95,77.00,76.30,178,6888,527354.00,
533263,GREENPOWER  ,T ,Q,2.14,2.14,1.97,2.12,2.12,2.07,218,483429,981898.00,
533265,GALLISPAT   ,B ,Q,36.70,36.70,35.60,35.85,35.80,36.50,16,539,19464.00,
533267,CANTABIL    ,B ,Q,374.55,391.00,371.75,386.45,380.70,372.05,467,21192,7953896.00,
533268,SEATV       ,X ,Q,1.05,1.05,1.05,1.05,1.05,1.00,3,1500,1575.00,
533269,VATECH WABA ,A ,Q,232.20,249.35,232.20,241.75,243.00,237.65,2378,269035,65858740.00,
533270,BEDMUTHA IN ,B ,Q,21.40,21.40,20.95,21.05,21.05,21.90,18,2803,59593.00,
533271,ASHOKA      ,A ,Q,97.15,102.70,96.00,101.10,100.70,95.00,936,106048,10517968.00,
533272,CEBBCO      ,T ,Q,15.60,15.65,15.15,15.35,15.35,15.10,45,29905,464593.00,
533273,OBEROI REAL ,A ,Q,563.95,570.20,546.40,555.75,552.60,556.85,624,26093,14403403.00,
533274,PRESTIGE    ,A ,Q,307.00,311.95,302.50,308.95,308.00,308.05,429,10467,3230209.00,
533275,GYSCOAL     ,B ,Q,2.14,2.14,1.94,2.06,2.10,2.04,15,5807,11964.00,
533278,COAL INDIA  ,A ,Q,130.50,134.05,130.20,132.40,132.40,129.55,3735,780821,102873226.00,
533282,GRAVITA     ,B ,Q,93.40,95.75,93.00,93.20,93.20,93.50,85,3639,344813.00,
533284,RPP INFRA   ,B ,Q,61.95,61.95,57.50,58.05,58.05,60.05,51,2257,132535.00,
533285,RDB REALTY  ,X ,Q,17.25,17.25,16.65,17.00,17.00,16.90,8,1856,31323.00,
533286,MOIL LTD    ,A ,Q,139.85,159.80,139.35,156.10,156.10,138.05,7557,438818,67286222.00,
533287,ZEE LEARN   ,B ,Q,10.30,10.30,9.90,9.95,9.95,10.13,646,167672,1677725.00,
533289,KESAR TERMI ,X ,Q,31.50,33.95,31.50,32.00,32.00,32.05,46,223115,7140400.00,
533292,A2ZINFRA    ,B ,Q,3.81,3.86,3.75,3.79,3.75,3.80,98,34098,129940.00,
533293,KIRLOIL ENG ,A ,Q,174.95,174.95,165.75,168.20,168.10,167.55,1535,47683,8060477.00,
533294,RAVI KUMAR  ,B ,Q,7.61,8.00,7.12,7.50,7.50,7.61,16,2789,21357.00,
533295,PUNJABNSIND ,B ,Q,16.95,16.95,16.20,16.80,16.80,16.15,160,57752,951537.00,
533296,FMNL        ,B ,Q,13.85,13.85,12.55,12.55,12.55,13.20,62,11576,146821.00,
533298,SURANASOL   ,T ,Q,9.45,9.45,9.00,9.31,9.29,9.11,26,9407,85557.00,
533301,SHEKHAWATI  ,B ,Q,0.40,0.41,0.38,0.38,0.38,0.40,101,814415,313129.00,
533302,KALYANI INV ,B ,Q,1520.00,1549.00,1520.00,1549.00,1549.00,1525.75,25,29,44627.00,
533303,BF INVEST   ,A ,Q,274.10,276.60,272.10,274.60,274.65,268.45,45,413,113309.00,
533306,SUMMIT SECU ,B ,Q,537.95,540.00,525.00,533.65,532.10,523.80,50,771,414210.00,
533315,INNO INVEST ,XT,Q,5.70,5.70,5.51,5.51,5.51,5.72,18,7153,39749.00,
533316,STEL        ,T ,Q,80.70,83.90,80.60,83.90,83.90,81.80,7,2181,176006.00,
533317,OMKAR SPC   ,T ,Q,11.00,11.06,11.00,11.06,11.06,10.54,27,5064,55977.00,
533320,JUBILNT IND ,B ,Q,192.30,192.30,190.00,190.25,190.45,187.70,33,2483,474886.00,
533321,BIL ENERGY  ,Z ,Q,0.62,0.62,0.62,0.62,0.62,0.65,61,57129,35419.00,
533326,TEXMACO RAIL,A ,Q,27.35,27.55,26.70,26.80,26.80,27.00,166,31632,853696.00,
533329,IND TERRAIN ,T ,Q,29.10,30.50,29.10,29.40,29.35,29.35,82,19046,560032.00,
533333,FINEOTEX  CH,B ,Q,59.35,63.00,58.75,61.35,61.35,58.90,712,71135,4380699.00,
533336,DHUNINV     ,B ,Q,288.00,289.00,250.05,274.40,274.40,270.00,13,164,45795.00,
533339,ZEN TECH    ,B ,Q,78.80,81.00,78.00,78.65,78.65,78.00,608,29661,2342086.00,
533343,LOVABLE     ,B ,Q,84.05,84.05,80.65,82.00,82.05,82.40,56,2040,167752.00,
533344,PTCFIN SER  ,A ,Q,18.50,18.50,17.65,17.95,17.95,18.15,149,117300,2123816.00,
533385,N100        ,E ,Q,923.47,935.38,923.47,933.76,935.38,919.92,275,2540,2364940.00,
533393,TCI DEVELP  ,B ,Q,294.15,302.95,294.10,297.45,297.45,299.45,19,43,12830.00,
533398,MUTHOOT FIN ,A ,Q,1235.30,1251.00,1199.20,1209.20,1215.00,1236.20,3931,49820,61005713.00,
533400,FCONSUMER   ,A ,Q,6.63,6.66,6.00,6.11,6.11,6.49,9788,1033849,6379028.00,
533407,CIL NOVA    ,T ,Q,17.00,17.00,15.68,16.35,16.35,16.50,7,1027,16125.00,
533408,BSLGOLDETF  ,E ,Q,4070.00,4082.00,4060.00,4060.00,4060.00,4090.00,42,68,277029.00,
533411,SANGH FORG  ,T ,Q,19.00,19.00,19.00,19.00,19.00,19.85,4,600,11400.00,
533427,VMS INDUSTR ,X ,Q,8.36,8.36,7.28,7.93,7.93,8.17,15,5931,44247.00,
533451,KARMA ENERG ,T ,Q,13.90,13.90,12.85,13.45,13.50,13.50,8,251,3306.00,
533452,EBIXFOREX   ,B ,Q,489.10,504.00,477.95,491.00,495.80,486.85,262,1747,866202.00,
533470,RUSHIL DECOR,B ,Q,231.20,231.20,212.15,215.80,214.00,223.30,245,8320,1871439.00,
533477,ENKEI WHEEL ,X ,Q,275.95,278.50,261.10,264.50,262.50,269.45,55,3196,858324.00,
533482,KRIINFRA    ,B ,Q,3.85,3.85,3.66,3.66,3.66,3.75,27,9103,33645.00,
533499,BGLOBAL     ,T ,Q,1.30,1.30,1.30,1.30,1.30,1.30,1,2,2.00,
533506,INVENTURE   ,B ,Q,28.95,32.50,28.95,30.55,30.40,28.35,270,19669,602999.00,
533519,LNT FH      ,A ,Q,95.20,96.90,93.75,95.60,95.60,94.90,2104,550195,52434739.00,
533520,YAARII      ,A ,Q,134.00,135.05,125.00,125.00,125.00,131.55,354,28849,3671757.00,
533540,TREE HOUSE  ,B ,Q,7.00,7.01,6.71,7.00,7.00,7.10,53,9096,62555.00,
533543,BROOKS LABS ,B ,Q,57.30,59.20,57.30,59.20,59.20,56.40,95,25850,1527455.00,
533552,RUPA & CO   ,A ,Q,311.55,313.65,305.90,308.10,307.20,307.70,87,1711,531856.00,
533553,TD POWER    ,B ,Q,153.60,153.60,149.10,149.85,149.85,149.95,9,25,3761.00,
533570,AXISGOLD    ,E ,Q,38.55,38.79,38.50,38.63,38.64,38.89,1994,44303,1710133.00,
533573,ALEM PHARMA ,A ,Q,944.00,967.20,940.00,956.65,953.70,935.00,888,20760,19798029.00,
533576,VASWANI IND ,B ,Q,9.19,10.06,9.19,9.49,9.49,9.67,18,3801,36250.00,
533581,PG ELECTRO  ,T ,Q,386.00,386.15,386.00,386.15,386.15,367.80,35,4281,1652952.00,
533602,LESHAIND    ,X ,Q,0.97,0.97,0.97,0.97,0.97,0.93,1,400,388.00,
533605,SETUINFRA   ,T ,Q,0.83,0.83,0.81,0.81,0.81,0.85,7,1301,1073.00,
533608,RDB RASAYAN ,X ,Q,58.40,58.40,55.35,56.15,55.75,57.55,62,5798,328856.00,
533629,TIJARIA PPL ,T ,Q,6.46,6.46,6.46,6.46,6.46,6.79,6,750,4845.00,
533638,FLEXITUFF   ,T ,Q,17.60,19.25,17.60,18.00,18.00,18.35,5,11193,200699.00,
533644,UJAAS       ,T ,Q,2.65,2.65,2.45,2.56,2.56,2.56,388,228847,579273.00,
533655,TRIVENITURB ,A ,Q,103.15,103.50,100.15,101.90,102.25,102.00,262,52849,5352503.00,
533676,INDO THAI   ,T ,Q,55.35,55.35,55.35,55.35,55.35,52.75,12,670,37084.00,
533704,ESSAR SHIP  ,B ,Q,8.39,8.39,7.65,8.01,8.01,7.63,168,31331,249830.00,
533719,IDBIGOLD    ,E ,Q,4140.00,4140.00,4125.00,4125.00,4125.00,4150.00,2,2,8265.00,
533758,APL APOLLO  ,A ,Q,1355.05,1410.00,1295.80,1383.45,1389.60,1334.70,1573,21447,29516190.00,
533761,GPT INFRA   ,B ,Q,38.35,38.75,36.60,37.10,37.95,37.50,50,2321,87816.00,
533896,FERVENTSYN  ,X ,Q,12.84,14.79,12.84,14.43,13.12,13.55,20,28545,400650.00,
533941,TSIL        ,T ,Q,6.00,6.00,6.00,6.00,6.00,6.31,2,92,552.00,
533982,TERASOFTWARE,B ,Q,36.05,37.10,35.95,36.90,36.90,36.35,118,7632,278905.00,
534060,PMCFIN      ,X ,Q,1.04,1.04,1.04,1.04,1.04,1.06,508,573205,596133.00,
534063,FUT SOL     ,XT,Q,19.90,19.90,19.90,19.90,19.90,19.90,1,47,935.00,
534064,AIML        ,XT,Q,15.00,15.00,15.00,15.00,15.00,15.00,5,6000,90000.00,
534076,ORIENT REF  ,A ,Q,235.00,235.90,226.00,228.50,230.50,234.70,339,9045,2085912.00,
534091,MCX LTD     ,A ,Q,1575.00,1576.00,1525.05,1529.25,1529.25,1568.10,1577,15796,24346871.00,
534139,SCHNEIDER   ,A ,Q,96.70,98.45,93.75,94.20,94.20,95.40,248,17640,1688284.00,
